id,location,group,area,price,over-valued,under-valued,normal
334874,nagueles,plots,3640.0,3640000,0,0,1
334915,nagueles,apartments,105.0,288000,0,0,1
334942,nagueles,houses,110.0,2950000,1,0,0
334974,nagueles,houses,249.0,765000,1,0,0
335021,nagueles,houses,558.0,2300000,0,0,1
335090,nagueles,apartments,94.0,275000,0,0,1
335100,nagueles,apartments,109.0,525000,1,0,0
335118,nagueles,houses,614.0,2850000,0,0,1
335124,nagueles,houses,367.0,495000,0,0,1
335127,nagueles,houses,302.0,450000,0,0,1
335167,golden mile,apartments,323.0,1400000,0,0,1
335183,nagueles,houses,320.0,1250000,0,0,1
335235,nagueles,apartments,145.0,730000,1,0,0
335258,nagueles,apartments,55.0,185000,0,0,1
335271,golden mile,apartments,184.0,820000,0,0,1
335297,nagueles,apartments,204.0,595000,0,0,1
335315,nagueles,houses,187.0,375000,0,1,0
335319,nagueles,houses,110.0,550000,0,1,0
335352,golden mile,houses,245.0,1500000,0,0,1
335391,golden mile,apartments,110.0,250000,0,1,0
335418,nagueles,apartments,93.0,395000,1,0,0
335473,nagueles,houses,225.0,550000,0,1,0
335510,golden mile,houses,450.0,2500000,1,0,0
335535,nagueles,houses,309.0,695000,0,0,1
335572,nagueles,apartments,118.0,580000,1,0,0
335588,nagueles,apartments,110.0,360000,0,0,1
335591,nagueles,houses,450.0,2500000,1,0,0
335682,nagueles,houses,267.0,1650000,1,0,0
335686,nagueles,apartments,96.0,295000,0,0,1
335705,nagueles,houses,170.0,425000,0,0,1
335707,nagueles,houses,231.0,750000,1,0,0
335751,nagueles,houses,845.0,2995000,0,0,1
335755,golden mile,houses,650.0,1495000,0,0,1
335797,golden mile,apartments,147.0,1350000,1,0,0
335832,nagueles,apartments,163.0,950000,1,0,0
335839,nagueles,houses,510.0,1445000,0,0,1
335886,golden mile,houses,680.0,4900000,1,0,0
335889,golden mile,houses,836.0,4500000,0,0,1
335943,nagueles,houses,395.0,850000,0,0,1
335963,nagueles,apartments,110.0,425000,1,0,0
335974,golden mile,apartments,127.0,1500000,0,0,1
335977,golden mile,apartments,235.0,2500000,1,0,0
336023,nagueles,houses,251.0,495000,0,0,1
336043,nagueles,houses,364.0,1100000,0,0,1
336061,nagueles,houses,249.0,765000,1,0,0
336133,nagueles,apartments,45.0,200000,0,0,1
336188,nagueles,houses,208.0,535000,0,0,1
336232,nagueles,houses,414.0,0,0,1,0
336326,nagueles,apartments,140.0,228000,0,1,0
336329,nagueles,houses,267.0,495000,0,1,0
336377,nagueles,apartments,180.0,425000,0,0,1
336383,golden mile,apartments,105.0,275000,0,1,0
336402,golden mile,houses,300.0,1650000,0,0,1
336435,nagueles,houses,189.0,650000,0,0,1
336453,golden mile,apartments,147.0,545000,0,1,0
336471,nagueles,houses,282.0,470000,0,0,1
336511,nagueles,houses,515.0,1275000,0,0,1
336578,nagueles,houses,317.0,1250000,1,0,0
336608,golden mile,houses,80.0,395000,0,0,1
336652,golden mile,plots,2024.0,1370000,0,0,1
336782,nagueles,houses,950.0,3900000,0,0,1
336807,golden mile,apartments,173.0,820000,0,0,1
336818,nagueles,houses,500.0,2675000,1,0,0
336822,nagueles,houses,450.0,1250000,0,1,0
336852,nagueles,apartments,285.0,1575000,1,0,0
336895,golden mile,houses,416.0,1299500,0,0,1
336898,nagueles,apartments,113.0,270000,0,0,1
336931,nagueles,apartments,93.0,325000,0,0,1
337004,nagueles,houses,162.0,395000,0,0,1
337012,nagueles,houses,127.0,415000,0,0,1
337064,golden mile,houses,650.0,0,0,1,0
337065,nagueles,houses,150.0,0,0,1,0
337072,nagueles,houses,500.0,0,0,1,0
337083,nagueles,houses,450.0,0,0,1,0
337242,golden mile,apartments,187.0,0,0,1,0
337264,nagueles,houses,300.0,0,0,1,0
337874,nagueles,houses,320.0,0,0,1,0
337889,nagueles,apartments,85.0,0,0,1,0
338645,nagueles,apartments,150.0,395000,0,0,1
338691,nagueles,houses,315.0,545000,0,0,1
338757,nagueles,houses,397.0,1167000,0,0,1
358921,golden mile,houses,207.0,330000,0,1,0
359024,nagueles,houses,350.0,1250000,0,0,1
359621,nagueles,apartments,85.0,360000,1,0,0
359945,nagueles,houses,317.0,0,0,1,0
359974,nagueles,houses,173.0,258000,0,1,0
359980,nagueles,apartments,115.0,449000,0,0,1
360933,golden mile,apartments,142.0,875000,0,0,1
361359,nagueles,houses,1085.0,5950000,1,0,0
361769,nagueles,houses,240.0,540000,1,0,0
362256,nagueles,houses,195.0,375000,0,0,1
374044,nagueles,houses,240.0,550000,1,0,0
376281,nagueles,houses,304.0,450000,0,1,0
387748,nagueles,houses,205.0,360000,0,0,1
401303,nagueles,apartments,139.0,242000,0,1,0
401324,nagueles,houses,149.0,385000,0,0,1
401329,nagueles,houses,300.0,470000,0,0,1
401333,nagueles,houses,280.0,460000,0,0,1
401335,nagueles,houses,210.0,485000,0,0,1
403208,nagueles,houses,300.0,470000,0,0,1
403228,nagueles,houses,1900.0,5500000,0,0,1
430980,nagueles,houses,300.0,535000,0,0,1
430988,nagueles,apartments,140.0,799999,1,0,0
431602,nagueles,houses,1056.0,3900000,0,0,1
431604,golden mile,apartments,368.0,3900000,0,0,1
431606,nagueles,plots,3640.0,3640000,0,0,1
431629,nagueles,houses,110.0,2950000,1,0,0
431655,nagueles,houses,558.0,2300000,0,0,1
431705,golden mile,apartments,323.0,1400000,0,0,1
431756,nagueles,houses,110.0,550000,0,1,0
433348,nagueles,houses,304.0,450000,0,1,0
433429,nagueles,houses,154.0,315000,0,0,1
433437,nagueles,houses,149.0,420000,0,0,1
434185,golden mile,apartments,140.0,1100000,1,0,0
434992,nagueles,houses,505.0,2100000,1,0,0
434996,nagueles,houses,3656.0,32000000,1,0,0
435536,golden mile,apartments,62.0,220000,0,0,1
435794,nagueles,apartments,108.0,395000,0,0,1
435827,nagueles,apartments,113.0,365000,0,0,1
437145,golden mile,apartments,496.0,4950000,0,0,1
444214,nagueles,houses,202.0,425000,0,0,1
445772,nagueles,houses,250.0,430000,0,0,1
445884,nagueles,houses,750.0,1550000,0,0,1
445886,nagueles,houses,434.0,1595000,0,0,1
445908,nagueles,houses,548.0,2200000,1,0,0
447253,nagueles,houses,130.0,450000,1,0,0
447272,nagueles,apartments,340.0,1990000,1,0,0
447356,nagueles,houses,434.0,1695000,0,0,1
449515,nagueles,houses,267.0,1690000,1,0,0
453011,nagueles,houses,2060.0,1690000,0,1,0
453538,golden mile,apartments,184.0,820000,0,0,1
453546,golden mile,apartments,184.0,820000,0,0,1
453580,nagueles,houses,434.0,1280000,0,0,1
453667,nagueles,houses,434.0,0,0,1,0
456234,golden mile,apartments,110.0,280000,0,0,1
456258,nagueles,houses,680.0,0,0,1,0
456300,nagueles,houses,680.0,2500000,0,1,0
457432,golden mile,houses,149.0,630000,0,0,1
458070,nagueles,houses,240.0,495000,0,0,1
459489,golden mile,apartments,175.0,1300000,1,0,0
459771,nagueles,houses,306.0,550000,0,1,0
461159,golden mile,apartments,107.0,788000,0,0,1
461194,nagueles,houses,319.0,0,0,1,0
461195,golden mile,apartments,142.0,0,0,1,0
461207,nagueles,houses,700.0,0,0,1,0
461306,nagueles,apartments,95.0,360000,1,0,0
461317,nagueles,apartments,163.0,695000,0,0,1
462487,nagueles,houses,517.0,1275000,0,0,1
463162,golden mile,apartments,124.0,650000,0,0,1
464065,golden mile,apartments,98.0,360000,0,0,1
464813,nagueles,houses,527.0,1495000,0,0,1
464896,nagueles,houses,347.0,680000,1,0,0
464927,nagueles,apartments,120.0,210000,0,1,0
464936,nagueles,apartments,219.0,360000,0,1,0
465975,golden mile,apartments,163.0,695000,0,0,1
466072,nagueles,houses,400.0,2500000,1,0,0
469729,nagueles,houses,249.0,765000,1,0,0
469810,nagueles,houses,680.0,4900000,1,0,0
470001,nagueles,apartments,116.0,400000,0,0,1
470660,nagueles,houses,425.0,1250000,0,0,1
470700,nagueles,apartments,90.0,110000,0,1,0
470751,nagueles,houses,707.0,1890000,0,0,1
470753,nagueles,apartments,450.0,1800000,0,0,1
474283,golden mile,houses,300.0,1690000,0,0,1
475088,nagueles,apartments,60.0,190000,0,0,1
475111,nagueles,houses,400.0,1695000,0,0,1
476843,golden mile,apartments,119.0,279500,0,1,0
477109,nagueles,apartments,207.0,320000,0,0,1
477127,nagueles,houses,160.0,765000,1,0,0
477861,nagueles,apartments,285.0,750000,0,0,1
477887,nagueles,plots,5764.0,3500000,0,0,1
478659,golden mile,apartments,98.0,305000,0,1,0
478704,golden mile,apartments,184.0,975000,0,0,1
480423,nagueles,apartments,200.0,750000,0,1,0
482184,nagueles,apartments,347.0,499000,0,0,1
482949,nagueles,apartments,96.0,340000,0,0,1
482953,nagueles,apartments,110.0,325000,0,0,1
485887,nagueles,houses,450.0,2500000,1,0,0
485948,nagueles,houses,542.0,2000000,0,0,1
486026,nagueles,houses,267.0,1650000,1,0,0
486041,nagueles,houses,434.0,1595000,0,0,1
486055,golden mile,houses,245.0,1500000,0,0,1
486116,golden mile,apartments,125.0,1350000,1,0,0
486177,golden mile,apartments,120.0,1300000,1,0,0
486187,golden mile,apartments,158.0,1100000,0,0,1
486210,golden mile,apartments,184.0,995000,0,0,1
486261,golden mile,apartments,100.0,900000,0,0,1
486279,golden mile,apartments,142.0,875000,0,0,1
486326,nagueles,houses,249.0,765000,1,0,0
486352,nagueles,houses,285.0,725000,0,0,1
486375,golden mile,apartments,107.0,690000,0,0,1
486395,golden mile,apartments,124.0,650000,0,0,1
486444,nagueles,apartments,150.0,582240,1,0,0
486450,golden mile,apartments,108.0,700000,1,0,0
486462,golden mile,apartments,162.0,550000,0,1,0
486463,nagueles,houses,350.0,1650000,1,0,0
486465,nagueles,houses,435.0,1250000,0,0,1
486467,nagueles,houses,548.0,2200000,1,0,0
486491,nagueles,houses,208.0,535000,0,0,1
486503,nagueles,apartments,109.0,525000,1,0,0
486521,nagueles,houses,367.0,495000,0,0,1
486525,nagueles,houses,251.0,495000,0,0,1
486562,nagueles,apartments,152.0,400000,0,0,1
486585,nagueles,houses,170.0,425000,0,0,1
486591,golden mile,apartments,68.0,415000,0,0,1
486605,nagueles,apartments,93.0,395000,1,0,0
486606,nagueles,apartments,108.0,395000,0,0,1
486614,nagueles,houses,187.0,375000,0,1,0
486617,nagueles,apartments,113.0,365000,0,0,1
486621,golden mile,houses,207.0,330000,0,1,0
486627,nagueles,apartments,96.0,340000,0,0,1
486632,nagueles,houses,200.0,325000,0,1,0
486643,nagueles,apartments,105.0,288000,0,0,1
486649,nagueles,apartments,94.0,275000,0,0,1
486657,golden mile,apartments,110.0,250000,0,1,0
486660,nagueles,apartments,100.0,240000,1,0,0
486746,quinta da marinha,houses,742.0,2950000,0,0,1
486760,quinta da marinha,houses,470.0,2500000,0,0,1
487026,quinta da marinha,houses,105.0,415000,0,0,1
487140,quinta da marinha,houses,1037.0,7600000,0,0,1
488017,nagueles,houses,149.0,420000,0,0,1
488933,nagueles,apartments,124.0,380000,0,0,1
489094,quinta da marinha,houses,338.0,1950000,0,0,1
489123,quinta da marinha,houses,540.0,3200000,0,0,1
489271,quinta da marinha,houses,470.0,0,0,1,0
489280,quinta da marinha,houses,456.0,2500000,0,0,1
489304,quinta da marinha,houses,351.0,1950000,0,0,1
489307,quinta da marinha,houses,540.0,0,0,1,0
489317,quinta da marinha,apartments,241.0,880000,0,0,1
489335,quinta da marinha,houses,190.0,0,0,1,0
489338,quinta da marinha,houses,215.0,1400000,1,0,0
489344,quinta da marinha,houses,570.1,0,0,1,0
491029,quinta da marinha,houses,570.1,2950000,0,0,1
491030,quinta da marinha,houses,636.0,2700000,0,0,1
491059,quinta da marinha,houses,530.0,2950000,0,0,1
491114,quinta da marinha,apartments,201.0,1295000,0,0,1
491138,quinta da marinha,houses,250.0,880000,0,1,0
492720,nagueles,houses,250.0,530000,0,0,1
494883,nagueles,apartments,99.0,350000,0,0,1
494899,nagueles,houses,450.0,2510000,1,0,0
495774,nagueles,apartments,85.0,220000,0,0,1
495782,nagueles,apartments,96.0,245000,0,0,1
496951,quinta da marinha,houses,190.0,1000000,0,0,1
497163,quinta da marinha,houses,570.0,2950000,0,0,1
497164,quinta da marinha,houses,580.0,1950000,0,1,0
497284,quinta da marinha,apartments,252.0,0,0,1,0
497890,quinta da marinha,houses,540.0,1950000,0,1,0
498255,quinta da marinha,houses,650.0,1950000,0,1,0
498364,quinta da marinha,houses,687.0,2669966,0,0,1
498469,quinta da marinha,houses,470.0,1600000,0,1,0
498490,quinta da marinha,houses,241.0,830000,0,1,0
498950,quinta da marinha,houses,1568.0,0,0,1,0
498980,quinta da marinha,houses,810.0,0,0,1,0
498985,quinta da marinha,houses,700.0,6000000,1,0,0
498993,quinta da marinha,houses,695.0,5000000,0,0,1
499006,quinta da marinha,houses,1073.0,5200000,0,0,1
499015,quinta da marinha,houses,1100.0,4500000,0,0,1
499061,quinta da marinha,houses,680.0,0,0,1,0
499083,quinta da marinha,houses,741.0,2950000,0,0,1
499087,quinta da marinha,houses,570.0,2950000,0,0,1
499109,quinta da marinha,houses,480.0,2750000,0,0,1
499165,quinta da marinha,houses,350.0,1850000,0,0,1
499169,quinta da marinha,plots,1630.0,2150000,0,0,1
499282,quinta da marinha,houses,215.0,1400000,1,0,0
499404,quinta da marinha,plots,27000.0,18500000,1,0,0
499428,quinta da marinha,plots,904.0,0,0,1,0
499438,quinta da marinha,plots,873.0,0,0,1,0
499445,quinta da marinha,plots,834.0,0,0,1,0
499468,quinta da marinha,plots,813.0,0,0,1,0
499471,quinta da marinha,plots,752.0,0,0,1,0
499481,quinta da marinha,plots,672.0,0,0,1,0
500373,quinta da marinha,houses,568.7,3500000,0,0,1
500374,quinta da marinha,houses,434.0,2950000,0,0,1
500409,quinta da marinha,houses,490.0,2800000,0,0,1
500422,quinta da marinha,apartments,255.0,0,0,1,0
500445,quinta da marinha,houses,190.0,1000000,0,0,1
500521,quinta da marinha,houses,240.0,4000000,1,0,0
500550,quinta da marinha,houses,1000.0,5500000,0,0,1
500559,quinta da marinha,houses,590.0,2700000,0,0,1
500564,quinta da marinha,houses,215.0,1400000,1,0,0
500891,quinta da marinha,houses,657.0,3500000,0,0,1
500941,nagueles,apartments,115.0,0,0,1,0
502073,golden mile,apartments,163.0,695000,0,0,1
505204,quinta da marinha,houses,1550.0,3500000,0,1,0
505401,nagueles,houses,672.0,4500000,0,0,1
505402,nagueles,plots,5401.0,5500000,0,0,1
506590,nagueles,houses,301.0,450000,0,0,1
509328,golden mile,apartments,122.0,320000,0,1,0
509364,nagueles,houses,235.0,380000,0,1,0
509366,nagueles,houses,235.0,380000,0,1,0
509395,golden mile,apartments,163.0,695000,0,0,1
510176,golden mile,apartments,99.0,350000,0,1,0
510271,quinta da marinha,houses,568.0,3500000,0,0,1
510272,quinta da marinha,houses,300.0,0,0,1,0
514566,nagueles,apartments,99.0,360000,0,0,1
515212,nagueles,houses,306.0,525000,0,1,0
515227,nagueles,apartments,170.0,1350000,1,0,0
516018,nagueles,apartments,153.0,400000,0,0,1
517975,golden mile,apartments,107.0,788000,0,0,1
523593,golden mile,apartments,261.0,1450000,0,0,1
525909,nagueles,houses,452.0,1395000,0,0,1
526016,nagueles,apartments,112.0,360000,0,0,1
526025,nagueles,apartments,112.0,360000,0,0,1
526729,nagueles,houses,810.0,3995000,0,0,1
527311,nagueles,houses,600.0,2200000,0,0,1
527372,nagueles,houses,192.0,425000,0,1,0
527485,nagueles,houses,1137.0,10900000,0,0,1
527838,nagueles,apartments,173.0,860000,1,0,0
528189,nagueles,apartments,385.0,999000,0,0,1
528797,nagueles,houses,636.0,2200000,0,0,1
528987,nagueles,houses,434.0,1595000,0,0,1
529093,nagueles,houses,330.0,1320000,1,0,0
529549,nagueles,apartments,180.0,489000,0,0,1
529650,nagueles,houses,200.0,415000,0,0,1
535457,golden mile,houses,260.0,1395000,0,0,1
537175,quinta da marinha,houses,981.0,6500000,0,0,1
540405,nagueles,houses,372.0,1350000,1,0,0
540448,quinta da marinha,houses,397.0,6000000,0,0,1
540456,quinta da marinha,plots,3000.0,3000000,0,0,1
544885,quinta da marinha,houses,495.0,2339000,0,0,1
544887,quinta da marinha,houses,397.75,3500000,0,1,0
547317,nagueles,houses,343.0,620000,0,0,1
561962,nagueles,apartments,55.0,179000,0,0,1
562242,nagueles,apartments,137.0,0,0,1,0
562845,nagueles,apartments,180.0,489000,0,0,1
563150,nagueles,houses,330.0,1380000,1,0,0
563483,nagueles,houses,170.0,0,0,1,0
563490,nagueles,houses,434.0,1595000,0,0,1
563651,nagueles,apartments,153.0,0,0,1,0
563677,nagueles,houses,295.0,399000,0,0,1
563694,nagueles,apartments,216.0,400000,0,0,1
563712,nagueles,houses,200.0,415000,0,0,1
563751,nagueles,houses,202.0,425000,0,0,1
563821,nagueles,houses,163.0,400000,0,0,1
563939,nagueles,houses,368.0,495000,0,1,0
564006,nagueles,apartments,110.0,504250,1,0,0
564191,nagueles,houses,343.0,599000,0,0,1
564288,nagueles,houses,369.0,655000,0,0,1
564301,golden mile,houses,237.0,670000,0,0,1
564335,golden mile,apartments,163.0,695000,0,0,1
564456,golden mile,apartments,209.0,785000,0,0,1
564461,golden mile,apartments,179.0,790000,0,0,1
564474,nagueles,apartments,160.0,0,0,1,0
564550,golden mile,apartments,164.0,799000,0,0,1
564830,nagueles,houses,599.0,1250000,0,1,0
564856,golden mile,apartments,346.0,1275000,0,0,1
564909,nagueles,houses,330.0,1320000,1,0,0
564991,nagueles,apartments,312.0,1390000,0,0,1
564998,nagueles,houses,359.0,0,0,1,0
565036,nagueles,houses,267.0,1690000,1,0,0
565050,nagueles,houses,1020.0,0,0,1,0
565099,nagueles,houses,707.0,1890000,0,0,1
565121,nagueles,houses,553.0,1950000,0,0,1
565166,nagueles,houses,350.0,1650000,1,0,0
565237,nagueles,houses,619.0,0,0,1,0
565278,nagueles,houses,400.0,2500000,1,0,0
565337,nagueles,houses,614.0,2850000,0,0,1
565349,nagueles,houses,835.0,0,0,1,0
565499,nagueles,houses,641.0,4250000,1,0,0
565533,golden mile,apartments,496.0,4950000,0,0,1
565568,nagueles,houses,2600.0,0,0,1,0
565838,quinta da marinha,houses,400.0,2200000,0,0,1
565961,quinta da marinha,houses,250.0,1400000,0,0,1
566998,nagueles,apartments,270.0,550000,0,0,1
567863,nagueles,houses,810.0,3995000,0,0,1
567864,nagueles,houses,810.0,3995000,0,0,1
568264,nagueles,houses,891.0,2950000,0,0,1
568387,nagueles,houses,742.0,2750000,0,0,1
568432,nagueles,houses,619.0,2700000,1,0,0
568558,nagueles,houses,400.0,2500000,1,0,0
568846,nagueles,houses,547.0,2200000,0,0,1
569007,nagueles,houses,542.0,2000000,0,0,1
569009,nagueles,houses,1304.0,2000000,0,1,0
569098,nagueles,houses,822.0,1956000,0,0,1
569111,nagueles,houses,450.0,1950000,0,0,1
569116,nagueles,apartments,288.0,1950000,1,0,0
569293,nagueles,houses,434.0,1850000,1,0,0
569295,nagueles,houses,434.0,1850000,1,0,0
569342,nagueles,plots,3500.0,1800000,0,0,1
569747,nagueles,houses,434.0,1595000,0,0,1
569761,nagueles,houses,400.0,1590000,0,0,1
569766,nagueles,houses,600.0,1575000,0,1,0
569921,nagueles,houses,527.0,1495000,0,0,1
569965,nagueles,houses,360.0,1490000,0,0,1
570110,nagueles,houses,320.0,1400000,0,0,1
570114,nagueles,houses,320.0,1400000,0,0,1
570179,nagueles,houses,308.0,1390000,1,0,0
570226,nagueles,houses,629.0,1360000,0,0,1
570264,nagueles,houses,233.0,1350000,1,0,0
570313,nagueles,houses,268.0,1300000,1,0,0
570316,nagueles,houses,236.0,1300000,1,0,0
570321,nagueles,houses,350.0,1300000,0,0,1
570340,nagueles,houses,278.0,1300000,1,0,0
570342,nagueles,houses,285.0,1300000,1,0,0
570462,nagueles,houses,400.0,1275000,0,1,0
570492,nagueles,houses,398.0,1350000,0,0,1
570517,nagueles,houses,435.0,1250000,0,0,1
570701,nagueles,houses,397.0,1199000,0,0,1
570742,nagueles,apartments,180.0,1195000,1,0,0
570777,nagueles,houses,528.0,1180000,0,0,1
570805,nagueles,apartments,161.0,1150000,1,0,0
570922,nagueles,houses,280.0,1100000,1,0,0
571157,nagueles,houses,320.0,995000,0,1,0
571289,nagueles,apartments,290.0,990000,0,0,1
571307,nagueles,houses,365.0,986000,0,0,1
571497,nagueles,houses,437.0,950000,0,1,0
571632,nagueles,houses,450.0,910000,0,1,0
571896,nagueles,houses,460.0,890000,0,1,0
572013,nagueles,apartments,180.0,860000,1,0,0
572394,nagueles,apartments,253.0,795000,0,1,0
572404,nagueles,houses,320.0,795000,0,1,0
572513,nagueles,apartments,233.0,790000,0,0,1
572514,nagueles,apartments,366.0,790000,0,0,1
572744,nagueles,apartments,270.0,750000,1,0,0
572765,nagueles,apartments,197.0,750000,1,0,0
572810,nagueles,houses,250.0,750000,1,0,0
572950,nagueles,apartments,180.0,730000,1,0,0
573055,nagueles,apartments,221.0,700000,0,0,1
573179,nagueles,apartments,354.0,695000,1,0,0
573407,nagueles,houses,347.0,680000,1,0,0
573745,nagueles,houses,524.0,636000,0,1,0
573938,nagueles,houses,303.0,599000,0,0,1
573939,nagueles,houses,380.0,599000,0,1,0
573963,nagueles,houses,344.0,599000,0,0,1
574058,nagueles,houses,290.0,595000,0,0,1
574135,nagueles,houses,168.0,595000,1,0,0
574283,nagueles,houses,317.0,575000,0,0,1
574297,nagueles,houses,350.0,575000,0,1,0
574445,nagueles,houses,220.0,550000,0,0,1
574589,nagueles,houses,343.0,549000,0,0,1
574683,nagueles,houses,220.0,530000,0,0,1
574826,nagueles,houses,240.0,520000,0,0,1
574860,nagueles,apartments,116.0,512000,1,0,0
575058,nagueles,houses,177.0,495000,0,0,1
575063,nagueles,apartments,140.0,495000,1,0,0
575118,nagueles,houses,267.0,495000,0,1,0
575123,nagueles,houses,367.0,495000,0,0,1
575125,nagueles,houses,240.0,495000,0,0,1
575182,nagueles,houses,220.0,490000,0,0,1
575244,nagueles,houses,370.0,485000,0,1,0
575437,nagueles,houses,286.0,470000,0,0,1
575451,nagueles,houses,250.0,470000,0,0,1
575454,nagueles,houses,215.0,470000,0,0,1
575457,nagueles,houses,282.0,470000,0,0,1
