id,location,type,title,features,pool,sea view,garage
141963,nagueles,house,townhouse in top residential area of nagüeles,"fireplace, terrace, mountain view, swimming pool, air conditioning, basement, sea/lake view, built-in kitchen",1,0,0
145972,golden mile,duplex,"duplex penthouse for sale in marina mariola,  marbella golden mile","24h service, covered terrace, gym, heated pool, indoor pool, jacuzzi, lift, marble floors, satellite tv, sauna, solarium, telephone, storage room, air conditioning, sea view, amenities near, beachside, front line beach, transport near, fully fitted kitchen, double glazing, gated community, security entrance, security service 24h.",1,1,0
145997,golden mile,apartment,"ground floor apartment for sale and rent in mansion club,  marbella golden mile","alarm, covered terrace, dolby stereo surround system, electric blinds, gym, indoor pool, internet - wifi, jacuzzi, lift, marble floors, satellite tv, sauna, telephone, water tank, dining room, storage room, utility room, air conditioning, underfloor heating (bathrooms), garden view, mountain view, amenities near, mountainside, transport near, fully fitted kitchen, fully furnished, doorman, double glazing, gated community, security entrance, security service 24h, video entrance.",1,0,0
146005,golden mile,apartment,"ground floor apartment for sale in mansion club,  marbella golden mile","private terrace, air conditioning, central heating, alarm, security service 24h, satellite tv, storage room, sea view, garden view, pool view, gated community.",1,1,0
146009,golden mile,apartment,"ground floor apartment for sale in mansion club,  marbella golden mile","alarm, covered terrace, fitted wardrobes, heated pool, home automation system, indoor pool, internet - wifi, lift, marble floors, satellite tv, telephone, uncovered terrace, water tank, dining room, laundry room, storage room, air conditioning, central heating, underfloor heating (bathrooms), garden view, mountainside, kitchen equipped, doorman, double glazing, gated community, security entrance, security service 24h.",1,0,0
146013,golden mile,apartment,"ground floor apartment for sale in mansion club,  marbella golden mile","fully fitted kitchen, utility room, private terrace, air conditioning, central heating, alarm, security service 24h, telephone, satellite tv, storage room, sea view, garden view, gated community.",0,1,0
146017,golden mile,apartment,"ground floor apartment for sale in mansion club,  marbella golden mile","fully fitted kitchen, utility room, fully furnished, private terrace, air conditioning, central heating, alarm, security service 24h, telephone, satellite tv, storage room, garden view, gated community.",0,0,0
146023,golden mile,apartment,"apartment for sale and rent in mansion club,  marbella golden mile","24h service, alarm, covered terrace, electric blinds, fireplace, fitted wardrobes, gym, internet - wifi, jacuzzi, lift, marble floors, satellite tv, telephone, water tank, dining room, storage room, utility room, air conditioning, underfloor heating (throughout), garden view, amenities near, mountainside, fully fitted kitchen, partly furnished, doorman, double glazing, gated community, security entrance, security shutters, video entrance.",0,0,0
146044,golden mile,apartment,"apartment for sale in oasis de marbella,  marbella golden mile","air conditioning, amenities near, beachside, central heating, fully fitted kitchen, guest toilet, private terrace, satellite tv, security service 24h, storage room, telephone, transport near.",0,0,0
146049,golden mile,house,"town house for sale in montepiedra,  marbella golden mile","air conditioning, central heating, fully fitted kitchen, fully furnished, fireplace, guest toilet, marble floors, satellite tv, telephone, gated community, security service 24h, garden view, pool view, sea view, mountainside.",1,1,0
146054,golden mile,apartment,"apartment for sale in oasis de marbella,  marbella golden mile","covered terrace, fitted wardrobes, internet - wifi, lift, marble floors, satellite tv, telephone, water tank, dining room, utility room, air conditioning, street view, amenities near, mountainside, transport near, fully fitted kitchen, fully furnished, doorman, gated community, security entrance, video entrance.",0,0,0
146056,golden mile,apartment,"apartment for sale in el oasis club,  marbella golden mile","satellite tv, telephone, dining room, air conditioning, sea view, amenities near, beachside, transport near, fully fitted kitchen, fully furnished, gated community.",0,1,0
146062,nagueles,apartment,"ground floor apartment for sale in los pinos de nagüeles,  marbella golden mile","air conditioning, covered terrace, internet - wifi, lift, marble floors, satellite tv, telephone, water tank, dining room, utility room, doorman, double glazing, gated community, security entrance, video entrance, amenities near, mountainside, transport near.",0,0,0
146648,golden mile,house,"semi detached house for rent in el oasis club,  marbella golden mile","sea view, transport near, storage room, security service 24h, security entrance, satellite tv, private terrace, living room, guest toilet, gated community, fully furnished, fully fitted kitchen, front line beach, fireplace, dining room, covered terrace, central heating, beachside, barbeque, amenities near, air conditioning, 24h service.",0,1,0
146657,golden mile,penthouse,"penthouse for rent in marina mariola,  marbella golden mile","24h service, marble floors, satellite tv, solarium, dining room, air conditioning, central heating, sea view, amenities near, front line beach, transport near, fully fitted kitchen, security service 24h.",0,1,0
146659,golden mile,apartment,"apartment for rent in beach side golden mile,  marbella golden mile","marble floors, dining room, storage room, air conditioning, sea view, amenities near, front line beach, transport near, fully fitted kitchen.",0,1,0
146660,golden mile,duplex,"duplex penthouse for rent in las cañas beach,  marbella golden mile","marble floors, dining room, air conditioning, central heating, garden view, mountain view, pool view, sea view, amenities near, transport near, fully fitted kitchen, security service 24h.",1,1,0
146673,golden mile,apartment,"apartment for rent in marina mariola,  marbella golden mile",.,0,0,0
146679,golden mile,apartment,"apartment for rent in oasis de marbella,  marbella golden mile",.,0,0,0
149206,nagueles,penthouse,"property details
penthouse for sale in nagueles - marbella",none,0,0,0
149229,nagueles,house,"property details
townhouse in oasis de nagueles - nagueles",none,0,0,0
149263,nagueles,house,"property details
3 bedroom townhouse in nagüeles - nagueles",none,0,0,0
149273,nagueles,duplex,"property details
stunning duplex for sale in marbella - nagueles",none,0,0,0
149281,nagueles,house,"property details
townhouse for sale in pueblo bermejo - nagueles",none,0,0,0
149283,nagueles,apartment,"property details
apartment for sale in costa nagueles - marbella",none,0,0,0
149285,nagueles,house,"property details
house for sale in montepiedra urbanisation - nagueles",none,0,0,0
149320,nagueles,house,"property details
townhouses in corona de nagueles - marbella",none,0,0,0
151180,nagueles,apartment,apartment for sale in nagüeles,"condition:  good, garden:  communal, orientation:  south, pool:  communal, view:  courtyard",1,0,0
151353,nagueles,apartment,apartment for sale in nagüeles,"climate:  hot a/c, cold a/c, features:  private terrace, garden:  communal, orientation:  south, pool:  communal",1,0,0
151636,nagueles,apartment,apartment for sale in nagüeles,"features:  lift, private terrace, marble flooring, double glazing, kitchen:  fully fitted, parking:  communal, security:  gated complex",0,0,0
151665,nagueles,apartment,apartment for sale in nagüeles,"features:  ensuite bathroom, pool:  communal",1,0,0
151772,nagueles,apartment,apartment for sale in nagüeles,"condition:  excellent, furniture:  fully furnished, kitchen:  fully fitted, parking:  open, communal, security:  gated complex, entry phone, view:  garden",0,0,0
151820,nagueles,apartment,apartment for sale in nagüeles,"climate:  fireplace, furniture:  not furnished, kitchen:  fully fitted, parking:  garage, security:  gated complex, 24 hour security, view:  garden, pool",1,0,1
151877,nagueles,apartment,apartment for sale in nagüeles,"climate:  air conditioning, hot a/c, cold a/c, features:  covered terrace, lift, fitted wardrobes, near transport, private terrace, games room, paddle tennis, utility room, ensuite bathroom, disabled access, marble flooring, double glazing, 24 hour reception, near mosque, {lng_feature_features_near_church}, garden:  communal, easy maintenance, orientation:  east, pool:  communal, children`s pool, setting:  close to port, close to shops, close to sea, close to town, close to schools, close to marina, urbanisation",1,0,0
151924,nagueles,apartment,apartment for sale in nagüeles,"climate:  air conditioning, features:  private terrace, marble flooring, garden:  communal, orientation:  east, pool:  communal, view:  garden",1,0,0
152035,nagueles,apartment,apartment for sale in nagüeles,"climate:  air conditioning, features:  covered terrace, fitted wardrobes, near transport, double glazing, garden:  communal, orientation:  east, pool:  communal, setting:  town, close to sea, close to town, close to schools, urbanisation",1,0,0
